t_ms,thrust_raw_N,thrust_filt_N
44637,-11.6255,-11.8827
44649,-11.6929,-11.8448
44661,-11.9568,-11.8672
44673,-12.0859,-11.9109
44685,-12.2297,-11.9747
44697,-12.242,-12.0282
44708,-12.1275,-12.048
44720,-11.9141,-12.0212
44732,-11.9052,-11.998
44744,-11.8288,-11.9642
44756,-11.7255,-11.9164
44768,-11.611,-11.8553
44779,-11.6053,-11.8053
44791,-11.712,-11.7867
44803,-11.8782,-11.805
44815,-11.8917,-11.8223
44827,-11.9332,-11.8445
44839,-11.9433,-11.8643
44850,-11.8894,-11.8693
44862,-11.794,-11.8542
44874,-11.5919,-11.8018
44886,-11.7828,-11.798
44898,-12.0118,-11.8407
44910,-11.8142,-11.8354
44921,-11.7872,-11.8258
44933,-11.8928,-11.8392
44945,-11.9186,-11.8551
44957,-11.8546,-11.855
44969,-11.7367,-11.8313
44981,-11.8816,-11.8414
44992,-11.831,-11.8393
45004,-11.9692,-11.8653
45016,-12.0242,-11.8971
45028,-11.9546,-11.9086
45040,-11.8018,-11.8872
45052,-11.8524,-11.8803
45063,-11.8861,-11.8814
45075,-12.0646,-11.9181
45087,-12.0276,-11.94
45099,-11.8063,-11.9132
45111,-11.7805,-11.8867
45123,-11.7266,-11.8547
45134,-11.7682,-11.8374
45146,-11.8782,-11.8455
45158,-12.0096,-11.8783
45170,-12.0826,-11.9192
45182,-11.9546,-11.9263
45194,-11.8625,-11.9135
45205,-11.9254,-11.9159
45217,-11.9063,-11.914
45229,-11.7805,-11.8873
45241,-11.7929,-11.8684
45253,-11.739,-11.8425
45265,-11.6514,-11.8043
45277,-11.8389,-11.8112
45288,-11.9613,-11.8412
45300,-11.7839,-11.8298
45312,-11.8389,-11.8316
45324,-11.9377,-11.8528
45336,-11.8557,-11.8534
45348,-11.7816,-11.839
45359,-11.9321,-11.8577
45371,-11.9591,-11.8779
45383,-11.8277,-11.8679
45395,-11.7693,-11.8482
45407,-11.9905,-11.8766
45419,-12.0219,-11.9057
45430,-12.0815,-11.9408
45442,-12.3117,-12.015
45454,-12.1376,-12.0395
45466,-12.0444,-12.0405
45478,-12.0197,-12.0363
45490,-11.9804,-12.0251
45501,-11.8513,-11.9904
45513,-11.7345,-11.9392
45525,-11.7345,-11.8982
45537,-11.5481,-11.8282
45549,-11.639,-11.7904
45561,-11.6458,-11.7615
45572,-11.7479,-11.7588
45584,-11.7423,-11.7555
45596,-11.6974,-11.7439
45608,-11.5615,-11.7074
45620,-11.5043,-11.6668
45632,-11.5739,-11.6482
45644,-11.4414,-11.6068
45655,-11.4897,-11.5834
45667,-11.4493,-11.5566
45679,-11.4425,-11.5338
45691,-11.5649,-11.54
45703,-11.5043,-11.5328
45715,-11.4369,-11.5137
45726,-11.6334,-11.5376
45738,-11.5144,-11.533
45750,-11.5054,-11.5275
45762,-11.529,-11.5278
45774,-11.4268,-11.5076
45786,-11.3066,-11.4674
45797,-11.3987,-11.4536
45809,-11.6031,-11.4835
45821,-11.6413,-11.5151
45833,-11.5144,-11.5149
45845,-11.4493,-11.5018
45857,-11.3751,-11.4765
45868,-11.4773,-11.4766
45880,-11.5514,-11.4916
45892,-11.6896,-11.5312
45904,-11.5144,-11.5278
45916,-11.5391,-11.5301
45928,-11.9793,-11.6199
45939,-12.1185,-11.7196
45951,-11.8681,-11.7493
45963,-11.6525,-11.73
45975,-11.6031,-11.7046
45987,-11.7244,-11.7085
45999,-11.7423,-11.7153
46010,-11.776,-11.7274
46022,-11.7828,-11.7385
46034,-11.9388,-11.7786
46046,-11.9725,-11.8174
46058,-11.7704,-11.808
46070,-11.7962,-11.8056
46082,-11.7423,-11.793
46093,-11.8198,-11.7983
46105,-11.8602,-11.8107
46117,-11.5997,-11.7685
46129,-11.6132,-11.7375
46141,-11.6042,-11.7108
46153,-11.5088,-11.6704
46164,-11.4841,-11.6331
46176,-11.4987,-11.6062
46188,-11.6211,-11.6092
46200,-11.6783,-11.623
46212,-11.7794,-11.6543
46224,-11.7884,-11.6811
46235,-11.7985,-11.7046
46247,-11.6458,-11.6928
46259,-11.5986,-11.674
46271,-11.9781,-11.7348
46283,-11.9445,-11.7767
46295,-11.5728,-11.7359
46306,-11.5133,-11.6914
46318,-11.6929,-11.6917
46330,-11.6547,-11.6843
46342,-11.7884,-11.7051
46354,-11.8018,-11.7245
46366,-11.6716,-11.7139
46378,-11.6222,-11.6956
46389,-11.7109,-11.6986
46401,-11.8164,-11.7222
46413,-11.8468,-11.7471
46425,-11.7816,-11.754
46437,-11.7143,-11.7461
46449,-11.7828,-11.7534
46460,-11.9366,-11.79
46472,-11.8176,-11.7955
46484,-11.6806,-11.7726
46496,-11.7659,-11.7712
46508,-11.7704,-11.7711
46520,-11.6424,-11.7453
46531,-11.7861,-11.7535
46543,-11.8041,-11.7636
46555,-11.7143,-11.7537
46567,-11.5862,-11.7202
46579,-11.5469,-11.6856
46591,-11.7592,-11.7003
46602,-11.7659,-11.7134
46614,-11.7491,-11.7206
46626,-11.8827,-11.753
46638,-11.9276,-11.7879
46650,-11.8805,-11.8064
46662,-11.7479,-11.7947
46673,-11.6008,-11.7559
46685,-11.6682,-11.7384
46697,-11.7715,-11.745
46709,-11.7536,-11.7467
46721,-11.7412,-11.7456
46733,-11.8131,-11.7591
46744,-11.5986,-11.727
46756,-11.5514,-11.6919
46768,-11.6188,-11.6773
46780,-11.7401,-11.6898
46792,-11.7974,-11.7113
46804,-11.9557,-11.7602
46816,-11.9669,-11.8016
46827,-11.7749,-11.7962
46839,-11.876,-11.8122
46851,-11.9658,-11.8429
46863,-12.0433,-11.883
46875,-11.8838,-11.8831
46887,-11.7659,-11.8597
46898,-11.8625,-11.8603
46910,-11.9703,-11.8823
46922,-11.9018,-11.8862
46934,-11.7244,-11.8538
46946,-11.767,-11.8365
46958,-12.041,-11.8774
46969,-11.9591,-11.8937
46981,-11.84,-11.883
46993,-11.739,-11.8542
47005,-11.8153,-11.8464
47017,-11.6154,-11.8002
47029,-11.5323,-11.7466
47040,-11.6536,-11.728
47052,-11.703,-11.723
47064,-11.5301,-11.6844
47076,-11.5986,-11.6673
47088,-11.5604,-11.6459
47100,-11.6682,-11.6504
47111,-11.9489,-11.7101
47123,-11.9085,-11.7498
47135,-11.648,-11.7294
47147,-11.6345,-11.7104
47159,-11.7176,-11.7119
47171,-11.9007,-11.7496
47183,-12.0073,-11.8012
47194,-11.8411,-11.8092
47206,-11.5615,-11.7596
47218,-11.5582,-11.7194
47230,-11.7581,-11.7271
47242,-11.858,-11.7533
47254,-11.9108,-11.7848
47265,-12.0163,-11.8311
47277,-12.0276,-11.8704
47289,-11.8086,-11.858
47301,-12.0118,-11.8888
47313,-12.1668,-11.9444
47325,-12.1758,-11.9907
47336,-12.0747,-12.0075
47348,-12.1309,-12.0322
47360,-11.9984,-12.0254
47372,-12.004,-12.0211
47384,-12.0511,-12.0271
47396,-11.9242,-12.0065
47407,-11.8378,-11.9728
47419,-11.9568,-11.9696
47431,-12.077,-11.9911
47443,-12.1937,-12.0316
47455,-12.1219,-12.0497
47467,-11.9276,-12.0252
47478,-11.9815,-12.0165
47490,-12.0287,-12.0189
47502,-11.9984,-12.0148
47514,-12.0276,-12.0174
47526,-12.0343,-12.0208
47538,-11.9287,-12.0023
47550,-11.9119,-11.9843
47561,-11.9276,-11.9729
47573,-11.8445,-11.9472
47585,-11.8209,-11.922
47597,-11.8805,-11.9137
47609,-11.8793,-11.9068
47621,-11.831,-11.8917
47632,-12.0028,-11.9139
47644,-11.9849,-11.9281
47656,-12.0758,-11.9576
47668,-12.0601,-11.9781
47680,-12.1724,-12.017
47692,-12.059,-12.0254
47703,-11.9074,-12.0018
47715,-11.8659,-11.9746
47727,-11.9445,-11.9686
47739,-12.0511,-11.9851
47751,-12.0152,-11.9911
47763,-11.9557,-11.984
47774,-11.9748,-11.9822
47786,-11.7917,-11.9441
47798,-11.9164,-11.9385
47810,-12.0781,-11.9665
47822,-12.1073,-11.9946
47834,-11.8142,-11.9585
47845,-11.7884,-11.9245
47857,-12.1275,-11.9651
47869,-12.0949,-11.9911
47881,-11.9018,-11.9732
47893,-11.9388,-11.9663
47905,-11.9894,-11.9709
47917,-11.9265,-11.9621
47928,-11.7996,-11.9296
47940,-11.8861,-11.9209
47952,-11.9321,-11.9231
47964,-11.8322,-11.9049
47976,-11.8468,-11.8933
47988,-11.7423,-11.8631
47999,-11.6873,-11.8279
48011,-11.9332,-11.849
48023,-11.8187,-11.8429
48035,-11.7693,-11.8282
48047,-11.7064,-11.8038
48059,-11.5739,-11.7579
48070,-11.4998,-11.7062
48082,-11.538,-11.6726
48094,-11.794,-11.6969
48106,-12.0242,-11.7623
48118,-11.9568,-11.8012
48130,-11.6649,-11.774
48141,-11.6143,-11.742
48153,-11.84,-11.7616
48165,-11.8715,-11.7836
48177,-11.7648,-11.7798
48189,-11.9287,-11.8096
48201,-12.0579,-11.8593
48212,-12.0253,-11.8925
48224,-11.7861,-11.8712
48236,-11.648,-11.8266
48248,-11.8984,-11.8409
48260,-11.9085,-11.8545
48272,-11.8793,-11.8594
48284,-11.8524,-11.858
48295,-11.6761,-11.8216
48307,-11.7423,-11.8058
48319,-11.6222,-11.7691
48331,-11.5761,-11.7305
48343,-11.7884,-11.7421
48354,-11.849,-11.7634
48366,-11.7131,-11.7534
48378,-11.8614,-11.775
48390,-11.8636,-11.7927
48402,-11.6547,-11.7651
48414,-11.6211,-11.7363
48426,-11.9804,-11.7851
48437,-12.0242,-11.8329
48449,-11.8423,-11.8348
48461,-11.8378,-11.8354
48473,-11.8782,-11.844
48485,-11.8063,-11.8364
48497,-11.913,-11.8518
48508,-12.1095,-11.9033
48520,-11.9939,-11.9214
48532,-11.9007,-11.9173
48544,-11.8131,-11.8964
48556,-11.6604,-11.8492
48568,-11.7749,-11.8344
48579,-11.8131,-11.8301
48591,-11.7378,-11.8116
48603,-11.9388,-11.8371
48615,-12.123,-11.8943
48627,-11.9478,-11.905
48639,-11.8805,-11.9001
48650,-11.995,-11.9191
48662,-12.114,-11.9581
48674,-11.9815,-11.9627
48686,-12.1264,-11.9955
48698,-12.1803,-12.0324
48710,-12.1488,-12.0557
48721,-12.1039,-12.0654
48733,-11.9198,-12.0362
48745,-11.9411,-12.0172
48757,-12.0006,-12.0139
48769,-11.9377,-11.9987
48781,-11.8861,-11.9761
48793,-12.0197,-11.9848
48804,-11.9512,-11.9781
48816,-11.8591,-11.9543
48828,-11.8153,-11.9265
48840,-12.0893,-11.9591
48852,-12.105,-11.9883
48864,-12.0197,-11.9946
48875,-12.0489,-12.0054
48887,-12.0197,-12.0083
48899,-12.0231,-12.0112
48911,-12.1219,-12.0334
48923,-12.214,-12.0695
48935,-12.2881,-12.1132
48946,-12.1365,-12.1179
48958,-11.8411,-12.0625
48970,-11.8063,-12.0113
48982,-11.8647,-11.982
48994,-11.9737,-11.9803
49006,-11.94,-11.9722
49017,-11.9613,-11.9701
49029,-12.1095,-11.9979
49041,-12.1455,-12.0274
49053,-12.059,-12.0338
49065,-12.0253,-12.0321
49077,-12.1735,-12.0604
49088,-12.1028,-12.0688
49100,-11.9748,-12.05
49112,-11.986,-12.0372
49124,-12.1432,-12.0584
49136,-12.1533,-12.0774
49148,-12.1724,-12.0964
49159,-12.0803,-12.0932
49171,-11.9231,-12.0592
49183,-11.8647,-12.0203
49195,-11.8849,-11.9932
49207,-12.0051,-11.9956
49219,-12.0893,-12.0143
49230,-11.9602,-12.0035
49242,-12.0219,-12.0072
49254,-12.2286,-12.0515
49266,-12.1645,-12.0741
49278,-12.2746,-12.1142
49290,-12.0916,-12.1097
49301,-12.0725,-12.1022
49313,-12.077,-12.0972
49325,-12.1511,-12.108
49337,-12.1679,-12.1199
49349,-12.0904,-12.114
49361,-12.2465,-12.1405
49373,-12.1814,-12.1487
49384,-11.913,-12.1016
49396,-12.0725,-12.0958
49408,-12.2432,-12.1252
49420,-12.1443,-12.1291
49432,-12.0219,-12.1076
49444,-11.9972,-12.0856
49455,-11.9052,-12.0495
49467,-11.858,-12.0112
49479,-12.0534,-12.0196
49491,-12.0961,-12.0349
49503,-11.9613,-12.0202
49515,-12.0781,-12.0318
49526,-12.2005,-12.0655
49538,-12.1904,-12.0905
49550,-12.1668,-12.1057
49562,-12.2634,-12.1373
49574,-11.9883,-12.1075
49586,-11.8861,-12.0632
49597,-12.0635,-12.0632
49609,-12.0904,-12.0687
49621,-11.8445,-12.0239
49633,-11.9153,-12.0021
49645,-11.8434,-11.9704
49657,-11.9141,-11.9591
49668,-12.1668,-12.0007
49680,-12.3027,-12.0611
49692,-12.187,-12.0863
49704,-12.205,-12.11
49716,-12.141,-12.1162
49728,-11.9984,-12.0926
49739,-11.9007,-12.0542
49751,-11.8636,-12.0161
49763,-12.0208,-12.0171
49775,-12.1937,-12.0524
49787,-12.1185,-12.0656
49799,-11.968,-12.0461
49811,-12.0702,-12.0509
49822,-12.1544,-12.0716
49834,-12.0994,-12.0772
49846,-12.1365,-12.089
49858,-12.2342,-12.1181
49870,-12.0949,-12.1134
49882,-12.0276,-12.0963
49893,-12.0511,-12.0872
49905,-12.1062,-12.091
49917,-12.0444,-12.0817
49929,-12.1005,-12.0855
49941,-12.3251,-12.1334
49953,-12.3094,-12.1686
49964,-12.2645,-12.1878
49976,-12.3914,-12.2285
49988,-12.4082,-12.2644
50000,-12.2521,-12.262
50012,-12.0399,-12.2176
50024,-12.105,-12.1951
50035,-12.2982,-12.2157
50047,-12.3195,-12.2365
50059,-12.1544,-12.22
50071,-12.0927,-12.1946
50083,-12.0893,-12.1735
50095,-12.1342,-12.1657
50106,-12.26,-12.1845
50118,-12.1758,-12.1828
50130,-12.1668,-12.1796
50142,-12.2184,-12.1874
50154,-12.2027,-12.1904
50166,-12.1062,-12.1736
50177,-12.1982,-12.1785
50189,-12.3599,-12.2148
50201,-12.3442,-12.2407
50213,-12.2544,-12.2434
50225,-12.1219,-12.2191
50237,-12.1118,-12.1976
50249,-12.1724,-12.1926
50260,-12.2162,-12.1973
50272,-12.3251,-12.2229
50284,-12.1623,-12.2108
50296,-12.1208,-12.1928
50308,-12.1421,-12.1826
50320,-12.004,-12.1469
50331,-11.9209,-12.1017
50343,-12.2173,-12.1248
50355,-12.3588,-12.1716
50367,-12.2735,-12.192
50379,-12.2095,-12.1955
50391,-12.132,-12.1828
50402,-12.1477,-12.1758
50414,-12.2016,-12.1809
50426,-12.1893,-12.1826
50438,-12.1803,-12.1821
50450,-11.9456,-12.1348
50462,-12.0994,-12.1277
50474,-12.1881,-12.1398
50485,-11.9793,-12.1077
50497,-11.8007,-12.0463
50509,-11.6525,-11.9676
50521,-11.7828,-11.9306
50533,-11.9332,-11.9311
50545,-11.9063,-11.9262
50556,-11.9557,-11.9321
50568,-12.0096,-11.9476
50580,-11.7962,-11.9173
50592,-11.7468,-11.8832
50604,-11.7861,-11.8638
50616,-11.7828,-11.8476
50627,-11.6862,-11.8153
50639,-11.5986,-11.772
50651,-11.6794,-11.7535
50663,-11.794,-11.7616
50675,-11.5615,-11.7216
50687,-11.5391,-11.6851
50698,-11.5638,-11.6608
50710,-11.5874,-11.6461
50722,-11.6076,-11.6384
50734,-11.639,-11.6385
50746,-11.7176,-11.6544
50758,-11.8075,-11.685
50770,-11.9905,-11.7461
50781,-12.0511,-11.8071
50793,-11.7479,-11.7953
50805,-11.4784,-11.7319
50817,-11.5896,-11.7034
50829,-11.8557,-11.7339
50841,-11.977,-11.7825
50852,-11.9804,-11.8221
50864,-11.8097,-11.8196
50876,-11.867,-11.8291
50888,-11.9209,-11.8475
50900,-11.8917,-11.8563
50912,-11.9916,-11.8834
50923,-12.0354,-11.9138
50935,-12.0085,-11.9327
50947,-12.0579,-11.9577
50959,-11.9063,-11.9475
50971,-12.013,-11.9606
50983,-12.1421,-11.9969
50994,-12.1825,-12.034
51006,-12.0601,-12.0392
51018,-12.0601,-12.0434
51030,-12.0938,-12.0535
51042,-12.0062,-12.044
51054,-12.1735,-12.0699
51066,-12.0511,-12.0662
51077,-11.9894,-12.0508
51089,-11.9085,-12.0224
51101,-11.849,-11.9877
51113,-11.8209,-11.9543
51125,-11.8602,-11.9355
51137,-12.032,-11.9548
51148,-12.1342,-11.9907
51160,-12.1634,-12.0252
51172,-12.0624,-12.0327
51184,-11.9804,-12.0222
51196,-11.9748,-12.0127
51208,-11.9276,-11.9957
51219,-12.0713,-12.0108
51231,-12.0657,-12.0218
51243,-11.9422,-12.0059
51255,-12.0017,-12.0051
51267,-12.0219,-12.0084
51279,-11.8501,-11.9768
51290,-11.7839,-11.9382
51302,-11.7816,-11.9069
51314,-11.8962,-11.9047
51326,-12.0377,-11.9313
51338,-11.9793,-11.9409
51350,-11.9501,-11.9427
51362,-11.6929,-11.8928
51373,-11.611,-11.8364
51385,-11.8569,-11.8405
51397,-12.1713,-11.9067
51409,-12.333,-11.9919
51421,-12.2993,-12.0534
51433,-12.0478,-12.0523
51444,-12.0669,-12.0552
51456,-12.0601,-12.0562
51468,-11.9905,-12.043
51480,-11.8928,-12.013
51492,-11.9355,-11.9975
51504,-11.8939,-11.9768
51515,-11.9759,-11.9766
51527,-11.9523,-11.9717
51539,-11.8007,-11.9375
51551,-11.7524,-11.9005
51563,-11.8614,-11.8927
51575,-11.9546,-11.9051
51586,-12.1028,-11.9446
51598,-11.8681,-11.9293
51610,-11.7435,-11.8921
51622,-11.7277,-11.8593
51634,-11.895,-11.8664
51646,-11.9265,-11.8784
51657,-11.8894,-11.8806
51669,-11.9905,-11.9026
51681,-12.0736,-11.9368
51693,-12.1342,-11.9763
51705,-12.1208,-12.0052
51717,-11.8614,-11.9764
51729,-11.8659,-11.9543
51740,-11.9714,-11.9577
51752,-12.0916,-11.9845
51764,-12.1151,-12.0106
51776,-12.2432,-12.0571
51788,-12.2578,-12.0973
51800,-11.9871,-12.0752
51811,-12.0994,-12.0801
51823,-12.3139,-12.1268
51835,-12.3476,-12.171
51847,-12.2578,-12.1883
51859,-12.2858,-12.2078
51871,-12.3801,-12.2423
51882,-12.3611,-12.2661
51894,-12.2499,-12.2628
51906,-12.1836,-12.247
51918,-12.1095,-12.2195
51930,-12.1118,-12.1979
51942,-11.9523,-12.1488
51953,-12.032,-12.1255
51965,-12.0938,-12.1191
51977,-12.0837,-12.112
51989,-12.141,-12.1178
52001,-12.1567,-12.1256
52013,-12.2454,-12.1496
52024,-12.2836,-12.1764
52036,-12.2432,-12.1897
52048,-12.3083,-12.2134
52060,-12.3139,-12.2335
52072,-12.1645,-12.2197
52084,-12.1387,-12.2035
52095,-12.0792,-12.1787
52107,-12.1084,-12.1646
52119,-12.2083,-12.1734
52131,-11.9703,-12.1327
52143,-12.0276,-12.1117
52155,-12.1219,-12.1137
52167,-12.2937,-12.1497
52178,-12.1567,-12.1511
52190,-12.1702,-12.1549
52202,-12.2611,-12.1762
52214,-12.1354,-12.168
52226,-12.2768,-12.1898
52238,-12.3453,-12.2209
52249,-12.1859,-12.2139
52261,-12.2454,-12.2202
52273,-11.9411,-12.1644
52285,-11.8097,-12.0934
52297,-11.7985,-12.0344
52309,-11.8726,-12.0021
52320,-11.9826,-11.9982
52332,-12.0523,-12.009
52344,-12.0601,-12.0192
52356,-12.0983,-12.035
52368,-12.1252,-12.0531
52380,-11.9209,-12.0266
52391,-11.8737,-11.9961
52403,-11.9849,-11.9938
52415,-11.8434,-11.9637
52427,-11.7872,-11.9284
52439,-11.831,-11.909
52451,-11.9366,-11.9145
52462,-11.8614,-11.9039
52474,-11.8883,-11.9008
52486,-12.059,-11.9324
52498,-12.1365,-11.9732
52510,-12.1702,-12.0126
52522,-12.0713,-12.0244
52534,-12.0028,-12.0201
52545,-12.0118,-12.0184
52557,-11.9748,-12.0097
52569,-12.1814,-12.044
52581,-12.196,-12.0744
52593,-12.2218,-12.1039
52605,-12.0511,-12.0933
52616,-12.0826,-12.0912
52628,-12.1185,-12.0967
52640,-12.1387,-12.1051
52652,-12.1511,-12.1143
52664,-12.1567,-12.1228
52676,-12.2926,-12.1567
52687,-12.3453,-12.1944
52699,-12.242,-12.204
52711,-12.1522,-12.1936
52723,-12.1589,-12.1867
52735,-12.1702,-12.1834
52747,-12.1915,-12.185
52758,-12.1589,-12.1798
52770,-12.1848,-12.1808
52782,-12.1174,-12.1681
52794,-12.2521,-12.1849
52806,-12.1252,-12.173
52818,-11.9916,-12.1367
52829,-11.9153,-12.0924
52841,-12.0669,-12.0873
52853,-12.178,-12.1054
52865,-12.2836,-12.1411
52877,-12.2825,-12.1694
52889,-12.0478,-12.145
52901,-11.9198,-12.1
52912,-11.9714,-12.0743
52924,-12.0365,-12.0667
52936,-12.0669,-12.0667
52948,-11.9164,-12.0367
52960,-11.977,-12.0247
52972,-11.8378,-11.9874
52983,-12.0332,-11.9965
52995,-12.178,-12.0328
53007,-12.2566,-12.0776
53019,-12.3027,-12.1226
53031,-12.2308,-12.1442
53043,-12.2892,-12.1732
53054,-12.2937,-12.1973
53066,-12.2521,-12.2083
53078,-12.2757,-12.2218
53090,-12.1365,-12.2047
53102,-12.2454,-12.2129
53114,-12.3813,-12.2465
53125,-12.3206,-12.2614
53137,-12.306,-12.2703
53149,-12.1129,-12.2388
53161,-12.0489,-12.2008
53173,-12.0904,-12.1787
53185,-12.0949,-12.162
53196,-12.0612,-12.1418
53208,-12.1926,-12.152
53220,-12.0657,-12.1347
53232,-12.0298,-12.1138
53244,-12.059,-12.1028
53256,-12.1488,-12.112
53268,-12.0994,-12.1095
53279,-12.0118,-12.09
53291,-11.9725,-12.0665
53303,-12.0253,-12.0582
53315,-12.1151,-12.0696
53327,-12.0927,-12.0742
53339,-12.0399,-12.0674
53350,-12.1219,-12.0783
53362,-12.1455,-12.0917
53374,-12.1241,-12.0982
53386,-12.2375,-12.1261
53398,-12.1926,-12.1394
53410,-12.3274,-12.177
53421,-12.3745,-12.2165
53433,-12.3083,-12.2348
53445,-12.4195,-12.2718
53457,-12.1814,-12.2537
53469,-12.2712,-12.2572
53481,-12.415,-12.2888
53492,-12.5688,-12.3448
53504,-12.7024,-12.4163
53516,-12.6744,-12.4679
53528,-12.4498,-12.4643
53540,-12.2375,-12.4189
53552,-12.4475,-12.4247
53563,-12.5486,-12.4494
53575,-12.6014,-12.4798
53587,-12.7361,-12.5311
53599,-12.7024,-12.5654
53611,-12.4655,-12.5454
53623,-12.5138,-12.5391
53635,-12.5362,-12.5385
53646,-12.5351,-12.5378
53658,-12.8113,-12.5925
53670,-12.79,-12.632
53682,-12.616,-12.6288
53694,-12.5104,-12.6051
53706,-12.479,-12.5799
53717,-12.4206,-12.548
53729,-12.4082,-12.5201
53741,-12.4498,-12.506
53753,-12.7215,-12.5491
53765,-12.9551,-12.6303
53777,-13.0314,-12.7105
53788,-12.8585,-12.7401
53800,-12.817,-12.7555
53812,-12.6654,-12.7375
53824,-12.5733,-12.7046
53836,-12.5677,-12.6772
53848,-12.5598,-12.6538
53859,-12.5609,-12.6352
53871,-12.6721,-12.6426
53883,-12.5104,-12.6161
53895,-12.4599,-12.5849
53907,-12.7305,-12.614
53919,-12.8529,-12.6618
53930,-12.6946,-12.6683
53942,-12.7462,-12.6839
53954,-12.7934,-12.7058
53966,-12.5744,-12.6795
53978,-12.4734,-12.6383
53990,-12.7215,-12.6549
54002,-12.662,-12.6564
54013,-12.5722,-12.6395
54025,-12.7563,-12.6629
54037,-12.9697,-12.7242
54049,-12.7181,-12.723
54061,-12.5654,-12.6915
54073,-12.8978,-12.7328
54084,-13.1359,-12.8134
54096,-13.1303,-12.8768
54108,-13.1651,-12.9344
54120,-13.1269,-12.9729
54132,-12.8664,-12.9516
54144,-12.6216,-12.8856
54155,-12.5901,-12.8265
54167,-12.7541,-12.812
54179,-12.7979,-12.8092
54191,-12.7294,-12.7932
54203,-12.6912,-12.7728
54215,-12.6541,-12.7491
54227,-12.8473,-12.7687
54238,-13.137,-12.8424
54250,-13.0449,-12.8829
54262,-12.8551,-12.8773
54274,-12.7743,-12.8567
54286,-12.9394,-12.8733
54298,-12.9899,-12.8966
54309,-12.9629,-12.9099
54321,-12.8518,-12.8982
54333,-12.918,-12.9022
54345,-12.8361,-12.889
54357,-12.854,-12.882
54369,-12.8742,-12.8804
54380,-12.8293,-12.8702
54392,-12.9618,-12.8885
54404,-13.0483,-12.9205
54416,-13.0977,-12.9559
54428,-12.9394,-12.9526
54440,-12.9281,-12.9477
54451,-12.9742,-12.953
54463,-12.9371,-12.9498
54475,-12.7878,-12.9174
54487,-12.9933,-12.9326
54499,-13.3627,-13.0186
54511,-13.3155,-13.078
54522,-13.2628,-13.1149
54534,-13.0494,-13.1018
54546,-13.0865,-13.0988
54558,-13.1482,-13.1087
54570,-13.2358,-13.1341
54582,-12.9371,-13.0947
54594,-12.7923,-13.0342
54605,-12.9326,-13.0139
54617,-13.0258,-13.0163
54629,-12.9293,-12.9989
54641,-13.0786,-13.0148
54653,-13.091,-13.03
54665,-12.7822,-12.9805
54676,-12.8147,-12.9473
54688,-12.9416,-12.9462
54700,-12.9158,-12.9401
54712,-13.0505,-12.9622
54724,-12.9585,-12.9614
54736,-12.9349,-12.9561
54747,-13.1258,-12.9901
54759,-13.2425,-13.0406
54771,-13.2448,-13.0814
54783,-13.0999,-13.0851
54795,-12.918,-13.0517
54807,-12.9293,-13.0272
54818,-13.0831,-13.0384
54830,-13.2032,-13.0714
54842,-13.1168,-13.0804
54854,-13.0696,-13.0783
54866,-13.2381,-13.1102
54878,-13.329,-13.154
54889,-13.3593,-13.1951
54901,-13.1606,-13.1882
54913,-13.055,-13.1615
54925,-13.0269,-13.1346
54937,-12.9854,-13.1048
54949,-13.1437,-13.1126
54961,-13.1044,-13.1109
54972,-13.1157,-13.1119
54984,-13.0999,-13.1095
54996,-12.9865,-13.0849
55008,-13.0415,-13.0762
55020,-12.9495,-13.0509
55032,-13.0865,-13.058
55043,-13.2459,-13.0956
55055,-13.292,-13.1349
55067,-13.2818,-13.1643
55079,-13.32,-13.1954
55091,-13.2201,-13.2003
55103,-12.9483,-13.1499
55114,-13.0517,-13.1303
55126,-13.0247,-13.1092
55138,-12.9281,-13.073
55150,-12.8012,-13.0186
55162,-12.9281,-13.0005
55174,-13.0797,-13.0164
55185,-13.0213,-13.0174
55197,-13.0314,-13.0202
55209,-13.0236,-13.0209
55221,-12.8798,-12.9927
55233,-12.9607,-12.9863
55245,-12.9775,-12.9845
55256,-12.954,-12.9784
55268,-12.8282,-12.9484
55280,-12.8484,-12.9284
55292,-12.927,-12.9281
55304,-12.817,-12.9059
55316,-12.8495,-12.8946
55327,-12.9225,-12.9002
55339,-12.8226,-12.8847
55351,-12.6474,-12.8372
55363,-12.6845,-12.8067
55375,-12.6979,-12.7849
55387,-12.4138,-12.7107
55398,-12.4947,-12.6675
55410,-12.8596,-12.7059
55422,-12.8327,-12.7313
55434,-12.5486,-12.6947
55446,-12.4599,-12.6478
55458,-12.5598,-12.6302
55469,-12.507,-12.6055
55481,-12.4408,-12.5726
55493,-12.4857,-12.5552
55505,-12.2409,-12.4924
55517,-12.1028,-12.4144
55529,-12.1432,-12.3602
55541,-12.1174,-12.3116
55552,-12.214,-12.2921
55564,-12.2488,-12.2834
55576,-12.1814,-12.263
55588,-12.2735,-12.2651
55600,-12.1421,-12.2405
55612,-12.0107,-12.1946
55623,-12.1084,-12.1773
55635,-11.9299,-12.1278
55647,-11.9276,-12.0878
55659,-12.1477,-12.0998
55671,-12.3105,-12.1419
55683,-12.1286,-12.1393
55694,-12.3038,-12.1722
55706,-12.4419,-12.2261
55718,-12.2982,-12.2405
55730,-12.3341,-12.2592
55742,-12.2286,-12.2531
55754,-12.0983,-12.2221
55765,-12.2622,-12.2302
55777,-12.3083,-12.2458
55789,-12.4475,-12.2861
